,dataset,file_name,width,height,mpp_x,mpp_y,width_microns,height_microns,manufacturer,magnification,tiff.XResolution,tiff.YResolution,resolution_mpp_x,resolution_mpp_y
885,tcga_lusc,TCGA-58-A46J-01Z-00-DX1.4BF4AAC3-2020-41EA-A181-5E90A23DA024.svs,87490,75617,0.2517,0.2517,22021.232999999997,19032.798899999998,aperio,40,,,,
886,tcga_lusc,TCGA-18-3408-01Z-00-DX1.B4AFC08A-7460-4EE6-B033-629C6A6CA6E8.svs,111999,90780,0.252,0.252,28223.748,22876.56,aperio,40,,,,
887,tcga_lusc,TCGA-37-4141-01Z-00-DX1.65256656-b0e0-4705-ad00-38f6c8922cfc.svs,93046,40988,0.252,0.252,23447.592,10328.976,aperio,40,,,,
888,tcga_lusc,TCGA-60-2726-01Z-00-DX1.3c30934b-c93a-4dad-9c44-b417eae17137.svs,49995,33919,0.5023,0.5023,25112.4885,17037.5137,aperio,20,,,,
889,tcga_lusc,TCGA-92-7340-01Z-00-DX1.e0b0240c-9b6c-4da9-b9cb-bc634051fc45.svs,95924,82084,0.252,0.252,24172.848,20685.168,aperio,40,,,,
890,tcga_lusc,TCGA-85-7710-01Z-00-DX1.8bcfe326-1c19-4ebe-879d-83e77739f006.svs,51799,51045,0.252,0.252,13053.348,12863.34,aperio,40,,,,
891,tcga_lusc,TCGA-56-8622-01Z-00-DX1.62B552C4-5CBE-4469-8DBB-E27497FF95F4.svs,48921,64457,0.252,0.252,12328.092,16243.164,aperio,40,,,,
892,tcga_lusc,TCGA-43-8115-01Z-00-DX1.1CFF45F8-6155-498C-AA52-269E6547FE0D.svs,47045,56392,0.2505,0.2505,11784.7725,14126.196,aperio,40,,,,
893,tcga_lusc,TCGA-22-A5C4-01Z-00-DX1.54058689-5CA5-4F92-B18A-86208C24C87D.svs,117528,72975,0.2525,0.2525,29675.82,18426.1875,aperio,40,,,,
894,tcga_lusc,TCGA-77-6842-01Z-00-DX1.934f1e6a-9c30-40ad-a764-7d0b6fdb92e9.svs,88250,84307,0.252,0.252,22239.0,21245.364,aperio,40,,,,
895,tcga_lusc,TCGA-21-1083-01Z-00-DX1.8288ca92-b611-4acf-986e-0b8a3f620b94.svs,24940,63753,0.252,0.252,6284.88,16065.756,aperio,40,,,,
896,tcga_lusc,TCGA-77-7337-01Z-00-DX1.e15727e3-e9c8-44a0-87bb-caeaeb00840c.svs,99761,76537,0.252,0.252,25139.772,19287.324,aperio,40,,,,
897,tcga_lusc,TCGA-43-6771-01Z-00-DX1.445d4d3f-6a28-4ea7-b7ab-612366c7bb4b.svs,130457,47376,0.252,0.252,32875.164,11938.752,aperio,40,,,,
898,tcga_lusc,TCGA-92-8065-01Z-00-DX1.cfadb520-1653-4082-9fc3-0680bf39253b.svs,100720,75030,0.252,0.252,25381.44,18907.56,aperio,40,,,,
899,tcga_lusc,TCGA-56-A5DS-01Z-00-DX1.952C8777-4B8F-415A-9D27-C155D1623A86.svs,66187,57245,0.252,0.252,16679.124,14425.74,aperio,40,,,,
900,tcga_lusc,TCGA-39-5029-01Z-00-DX1.74c5cb38-650e-4fe7-bc63-f6e88761346d.svs,49523,39202,0.504,0.504,24959.592,19757.808,aperio,20,,,,
901,tcga_lusc,TCGA-56-7730-01Z-00-DX1.6f127663-c517-4b5d-99a6-a3cd314304b1.svs,61391,53400,0.252,0.252,15470.532,13456.8,aperio,40,,,,
902,tcga_lusc,TCGA-66-2744-01Z-00-DX1.e67796a0-fc9e-4137-8cbf-fae91ea90a7c.svs,31872,47498,0.2457,0.2457,7830.9504,11670.2586,aperio,40,,,,
903,tcga_lusc,TCGA-92-8064-01Z-00-DX1.72c1a8db-146c-4408-8d31-43baba769fdf.svs,102639,75042,0.252,0.252,25865.028,18910.584,aperio,40,,,,
904,tcga_lusc,TCGA-85-A512-01Z-00-DX1.154BBD51-803C-46F0-840E-D2597E648365.svs,63784,70671,0.2456,0.2456,15665.350400000001,17356.7976,aperio,40,,,,
905,tcga_lusc,TCGA-22-4601-01Z-00-DX1.2EABA7B1-1E31-4AFE-B97B-D40EEAD66D85.svs,75696,50219,0.2525,0.2525,19113.24,12680.2975,aperio,40,,,,
906,tcga_lusc,TCGA-77-A5GB-01Z-00-DX1.5EB72C3D-40BE-4ABD-9CD6-ADF5769BC295.svs,119000,87307,0.2468,0.2468,29369.2,21547.367599999998,aperio,40,,,,
907,tcga_lusc,TCGA-NC-A5HD-01Z-00-DX1.881DF35E-F816-4705-9589-6FB72784A905.svs,105576,82118,0.2525,0.2525,26657.94,20734.795000000002,aperio,40,,,,
908,tcga_lusc,TCGA-96-8170-01Z-00-DX1.8283cd4c-f374-4320-88bd-36a462866d24.svs,109453,87579,0.2505,0.2505,27417.9765,21938.5395,aperio,40,,,,
909,tcga_lusc,TCGA-77-A5G8-01Z-00-DX1.4F66CA44-C238-4293-882C-5357ABD7115F.svs,118999,70120,0.248,0.248,29511.752,17389.76,aperio,40,,,,
910,tcga_lusc,TCGA-39-5030-01Z-00-DX1.09d96fb6-9a19-40ae-967e-49f378340f9b.svs,52380,32456,0.504,0.504,26399.52,16357.824,aperio,20,,,,
911,tcga_lusc,TCGA-85-A4QR-01Z-00-DX1.B5E18F89-D5B4-4F51-BC7E-9FA868A6A443.svs,67592,54430,0.2468,0.2468,16681.7056,13433.323999999999,aperio,40,,,,
912,tcga_lusc,TCGA-77-A5G3-01Z-00-DX1.7ED6F76A-333F-43DB-B8DF-86BF259DCEFB.svs,95200,75083,0.2456,0.2456,23381.120000000003,18440.3848,aperio,40,,,,
913,tcga_lusc,TCGA-21-1079-01Z-00-DX1.fb8e44cd-f73f-48a4-82d2-34f334d79f53.svs,30695,60503,0.252,0.252,7735.14,15246.756,aperio,40,,,,
914,tcga_lusc,TCGA-J1-A4AH-01Z-00-DX1.702A5CC6-0BFA-42F4-995B-8567A1DE0D09.svs,89488,85798,0.2456,0.2456,21978.252800000002,21071.988800000003,aperio,40,,,,
915,tcga_lusc,TCGA-22-5477-01Z-00-DX1.D4CA03F8-FFA8-4926-B93C-EBFDC6791B1F.svs,105576,82438,0.2525,0.2525,26657.94,20815.595,aperio,40,,,,
916,tcga_lusc,TCGA-33-4547-01Z-00-DX1.7009df06-03f9-497a-b7bd-f8ef4244d152.svs,105517,75575,0.252,0.252,26590.284,19044.9,aperio,40,,,,
917,tcga_lusc,TCGA-43-A475-01Z-00-DX1.48694B33-6070-4D6E-9CE4-BDEF072500A1.svs,41285,80661,0.2505,0.2505,10341.8925,20205.5805,aperio,40,,,,
918,tcga_lusc,TCGA-77-8143-01Z-00-DX1.e844a7e1-ebba-4acb-8fe2-08aee2102848.svs,118946,86337,0.252,0.252,29974.392,21756.924,aperio,40,,,,
919,tcga_lusc,TCGA-85-8052-01Z-00-DX1.26b66ae7-b73f-4263-85f7-e82dab5b657b.svs,50840,57376,0.252,0.252,12811.68,14458.752,aperio,40,,,,
920,tcga_lusc,TCGA-21-1070-01Z-00-DX1.06363f8a-ef29-4d73-95da-a3172d7873c0.svs,44125,47933,0.252,0.252,11119.5,12079.116,aperio,40,,,,
921,tcga_lusc,TCGA-77-8146-01Z-00-DX1.19213f57-1890-4e56-9909-86e506be1833.svs,116068,86310,0.252,0.252,29249.136,21750.12,aperio,40,,,,
922,tcga_lusc,TCGA-NK-A5CT-01Z-00-DX1.D41A2900-E398-434F-AAC4-5CEA1FDC0479.svs,123503,73478,0.2527,0.2527,31209.208099999996,18567.8906,aperio,40,,,,
923,tcga_lusc,TCGA-21-1072-01Z-00-DX1.9e6c90ad-0529-4b8b-a4f8-1b05430600f9.svs,59473,42231,0.252,0.252,14987.196,10642.212,aperio,40,,,,
924,tcga_lusc,TCGA-98-8020-01Z-00-DX1.fcf8e956-c413-40ae-9f09-610403e70fb3.svs,92087,50361,0.252,0.252,23205.924,12690.972,aperio,40,,,,
925,tcga_lusc,TCGA-77-7338-01Z-00-DX1.52f2f410-a5cb-47e8-a4f9-242616a21e8e.svs,143886,68285,0.252,0.252,36259.272,17207.82,aperio,40,,,,
926,tcga_lusc,TCGA-66-2742-01Z-00-DX1.8fdd6990-a08c-457b-80e4-586c619a784e.svs,54264,68804,0.2462,0.2462,13359.7968,16939.5448,aperio,40,,,,
927,tcga_lusc,TCGA-60-2708-01Z-00-DX1.3b59f6dc-02f8-4118-9037-f18ebb9bd539.svs,57994,33119,0.5023,0.5023,29130.386199999997,16635.6737,aperio,20,,,,
928,tcga_lusc,TCGA-85-7697-01Z-00-DX1.b33aa550-81b0-4fab-8243-d041b0beaab5.svs,65228,69919,0.252,0.252,16437.456,17619.588,aperio,40,,,,
929,tcga_lusc,TCGA-33-4533-01Z-00-DX3.5d3d54fc-2bee-4a9e-b9cd-d3ed84b55ef0.svs,150601,76454,0.252,0.252,37951.452,19266.408,aperio,40,,,,
930,tcga_lusc,TCGA-94-A4VJ-01Z-00-DX1.FBC6E75E-80D8-42EA-9292-181EC4D5D170.svs,119040,68864,0.2265,0.2265,26962.56,15597.696,aperio,40,,,,
931,tcga_lusc,TCGA-46-3768-01Z-00-DX1.226f6cbc-f1f4-4df8-8366-c94fd78e037b.svs,129498,35197,0.252,0.252,32633.496,8869.644,aperio,40,,,,
932,tcga_lusc,TCGA-33-4547-01Z-00-DX7.91be6f90-d9ab-4345-a3bd-91805d9761b9.svs,127579,84627,0.252,0.252,32149.908,21326.004,aperio,40,,,,
933,tcga_lusc,TCGA-22-5492-01Z-00-DX1.A17DE349-CD76-4B12-9C5C-DB8DFB23C003.svs,77688,66785,0.2525,0.2525,19616.22,16863.2125,aperio,40,,,,
934,tcga_lusc,TCGA-85-8355-01Z-00-DX1.146ECC8D-858B-4DDA-B7FE-DBC22CC8C24D.svs,90169,63530,0.252,0.252,22722.588,16009.56,aperio,40,,,,
935,tcga_lusc,TCGA-43-5670-01Z-00-DX1.1b5d262e-1f39-4f6f-883c-52101b57791f.svs,143886,50025,0.252,0.252,36259.272,12606.3,aperio,40,,,,
936,tcga_lusc,TCGA-56-7223-01Z-00-DX1.dd01c478-6dfa-4757-85fd-d956d70ec372.svs,79617,84234,0.252,0.252,20063.484,21226.968,aperio,40,,,,
937,tcga_lusc,TCGA-LA-A446-01Z-00-DX1.0DC9ABAF-2FED-4F4E-B453-299441CEC607.svs,92344,84444,0.2468,0.2468,22790.4992,20840.7792,aperio,40,,,,
938,tcga_lusc,TCGA-56-8624-01Z-00-DX1.18DFDAB8-1701-4E15-9321-7D99CD15E4B0.svs,37410,41284,0.252,0.252,9427.32,10403.568,aperio,40,,,,
939,tcga_lusc,TCGA-92-7341-01Z-00-DX1.6ecbb768-fde4-4f41-8e28-bc5be860825f.svs,88250,70110,0.252,0.252,22239.0,17667.72,aperio,40,,,,
940,tcga_lusc,TCGA-63-A5MW-01Z-00-DX1.DEDF1D36-BBFA-4B25-BE54-262025F9F571.svs,57967,21255,0.5005,0.5005,29012.4835,10638.127499999999,aperio,20,,,,
941,tcga_lusc,TCGA-56-8626-01Z-00-DX1.C9836EAF-F005-40E9-B781-1D5586141F0D.svs,50840,44186,0.252,0.252,12811.68,11134.872,aperio,40,,,,
942,tcga_lusc,TCGA-34-2600-01Z-00-DX1.CDCAAE91-3056-4952-B988-00F3722B520B.svs,113544,76507,0.2525,0.2525,28669.86,19318.0175,aperio,40,,,,
943,tcga_lusc,TCGA-60-2696-01Z-00-DX1.17748315-09b2-4abd-97f1-93c9951b0a70.svs,41996,41267,0.5023,0.5023,21094.590799999998,20728.414099999998,aperio,20,,,,
944,tcga_lusc,TCGA-34-8454-01Z-00-DX1.A2308ED3-E430-4448-853F-B51412354279.svs,127359,90460,0.2485,0.2485,31648.7115,22479.31,aperio,40,,,,
945,tcga_lusc,TCGA-60-2715-01Z-00-DX1.22710dc4-eaf5-44c2-8438-c6dcfae1d452.svs,45995,39360,0.5023,0.5023,23103.2885,19770.528,aperio,20,,,,
946,tcga_lusc,TCGA-22-4596-01Z-00-DX1.0B754257-5EBB-4ABF-A847-7EFA71C7D9E7.svs,95616,55406,0.2525,0.2525,24143.04,13990.015,aperio,40,,,,
947,tcga_lusc,TCGA-39-5035-01Z-00-DX1.ad5d9143-f194-4cef-9a13-03190cf97ccf.svs,48571,31378,0.504,0.504,24479.784,15814.512,aperio,20,,,,
948,tcga_lusc,TCGA-21-1080-01Z-00-DX1.7afa55df-e460-406e-ae9a-43ac4a71d0b0.svs,44125,70507,0.252,0.252,11119.5,17767.764,aperio,40,,,,
949,tcga_lusc,TCGA-85-6798-01Z-00-DX1.c8ca3a56-b337-4345-b55a-83b0ae9a75f0.svs,129498,82364,0.252,0.252,32633.496,20755.728,aperio,40,,,,
950,tcga_lusc,TCGA-60-2711-01Z-00-DX1.186b9a92-fcae-45b6-a52c-e8da0c1a419c.svs,91128,80780,0.252,0.252,22964.256,20356.56,aperio,40,,,,
951,tcga_lusc,TCGA-66-2755-01Z-00-DX1.ccc904f0-4cd3-44a5-8b68-7272f2a7558f.svs,44744,44839,0.2462,0.2462,11015.9728,11039.3618,aperio,40,,,,
952,tcga_lusc,TCGA-60-2709-01Z-00-DX1.ded10e7c-c1ca-4402-be0e-f3978994d4af.svs,75780,82679,0.252,0.252,19096.56,20835.108,aperio,40,,,,
953,tcga_lusc,TCGA-22-5471-01Z-00-DX1.AACEB098-E9B8-4A2B-905E-7D66BE962922.svs,123504,73308,0.2525,0.2525,31184.760000000002,18510.27,aperio,40,,,,
954,tcga_lusc,TCGA-66-2787-01Z-00-DX1.5a4bb006-181e-417c-9868-4767f68f691a.svs,23800,37041,0.2462,0.2462,5859.56,9119.4942,aperio,40,,,,
955,tcga_lusc,TCGA-43-7656-01Z-00-DX1.6076ce10-fcb2-4f29-b3f3-c3f5649dc469.svs,162112,37751,0.252,0.252,40852.224,9513.252,aperio,40,,,,
956,tcga_lusc,TCGA-66-2789-01Z-00-DX1.93719e52-7dd4-4bbb-b908-c91db1d99b76.svs,70448,38896,0.2462,0.2462,17344.2976,9576.1952,aperio,40,,,,
957,tcga_lusc,TCGA-77-A5G7-01Z-00-DX1.F1FECF5D-C940-43D0-B49B-66C95AD9C85A.svs,123759,70950,0.248,0.248,30692.232,17595.6,aperio,40,,,,
958,tcga_lusc,TCGA-77-8156-01Z-00-DX1.9ed8c07d-61f3-4f6b-9c8b-312917c64e04.svs,100720,76040,0.252,0.252,25381.44,19162.08,aperio,40,,,,
959,tcga_lusc,TCGA-63-A5M9-01Z-00-DX1.4E04AC12-6DAC-4DA2-A991-AFCD42FA1CF2.svs,17989,15490,0.5005,0.5005,9003.494499999999,7752.744999999999,aperio,20,,,,
960,tcga_lusc,TCGA-21-A5DI-01Z-00-DX1.E9123261-ADE7-468C-9E9A-334E131FFF97.svs,76160,63284,0.2456,0.2456,18704.896,15542.5504,aperio,40,,,,
961,tcga_lusc,TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6.svs,81672,42998,0.2525,0.2525,20622.18,10856.995,aperio,40,,,,
962,tcga_lusc,TCGA-66-2727-01Z-00-DX1.cab55166-3a9a-4f2e-9f7a-33859ab32d12.svs,39329,52967,0.252,0.252,9910.908,13347.684,aperio,40,,,,
963,tcga_lusc,TCGA-90-7964-01Z-00-DX1.25D2CC5D-2383-41FE-B5D5-0ACFC0F8209B.svs,169786,67231,0.252,0.252,42786.072,16942.212,aperio,40,,,,
964,tcga_lusc,TCGA-63-A5MN-01Z-00-DX1.34F9BFA5-847A-456B-8159-7993A0F78543.svs,23986,28994,0.5005,0.5005,12004.992999999999,14511.496999999998,aperio,20,,,,
965,tcga_lusc,TCGA-21-1077-01Z-00-DX1.e7d0d3ca-b24c-4b2b-bb8f-13cc6991fb78.svs,28777,26511,0.252,0.252,7251.804,6680.772,aperio,40,,,,
966,tcga_lusc,TCGA-63-7023-01Z-00-DX1.B2435594-037A-40F2-B90F-60B76D2C859D.svs,69961,25272,0.5005,0.5005,35015.4805,12648.635999999999,aperio,20,,,,
967,tcga_lusc,TCGA-85-A50M-01Z-00-DX1.CFB67271-FC1B-4BA0-95DB-51D859D68D18.svs,108528,60039,0.2468,0.2468,26784.7104,14817.6252,aperio,40,,,,
968,tcga_lusc,TCGA-L3-A524-01Z-00-DX1.F3C6DE3B-C59E-4805-A03F-4A0CA3AB2A5E.svs,107576,92805,0.2456,0.2456,26420.6656,22792.908,aperio,40,,,,
969,tcga_lusc,TCGA-66-2768-01Z-00-DX1.02fadcc4-9d05-4b37-9114-d8e80c09ef1a.svs,35224,51347,0.2462,0.2462,8672.1488,12641.6314,aperio,40,,,,
970,tcga_lusc,TCGA-33-4532-01Z-00-DX3.a9eb5d3f-e5e4-45e0-8fca-3e50396445eb.svs,112231,75629,0.252,0.252,28282.212,19058.508,aperio,40,,,,
971,tcga_lusc,TCGA-94-8490-01Z-00-DX1.5A44A8C6-38F4-47A4-80C6-7BB805E9116C.svs,115072,83456,0.2265,0.2265,26063.808,18902.784,aperio,40,,,,
972,tcga_lusc,TCGA-39-5022-01Z-00-DX1.1bf6a4da-0b59-4478-bcf1-b004f0356342.svs,56190,27582,0.504,0.504,28319.76,13901.328,aperio,20,,,,
973,tcga_lusc,TCGA-85-8276-01Z-00-DX1.6306624d-e197-4744-a872-0a20413bd9fa.svs,110313,86513,0.252,0.252,27798.876,21801.276,aperio,40,,,,
974,tcga_lusc,TCGA-56-8309-01Z-00-DX1.5FC5FA81-405A-48AB-AA7D-2D38003A8942.svs,33864,50126,0.2457,0.2457,8320.3848,12315.958200000001,aperio,40,,,,
975,tcga_lusc,TCGA-33-A5GW-01Z-00-DX3.7A1C5169-96C6-4ECB-81E1-1050EFE84B60.svs,101591,88090,0.2527,0.2527,25672.0457,22260.342999999997,aperio,40,,,,
976,tcga_lusc,TCGA-NK-A7XE-01Z-00-DX1.47D9E488-0BB8-4611-A6BA-A6ABC32FA4C9.svs,79680,89462,0.2525,0.2525,20119.2,22589.155,aperio,40,,,,
977,tcga_lusc,TCGA-66-2777-01Z-00-DX1.78b3c4b0-e7e5-427b-b4d7-3ca9c5b7bbd6.svs,119905,42475,0.252,0.252,30216.06,10703.7,aperio,40,,,,
978,tcga_lusc,TCGA-68-7757-01Z-00-DX1.4eece254-a119-436a-af3c-fad8e8b7f74b.svs,73861,66944,0.252,0.252,18612.972,16869.888,aperio,40,,,,
979,tcga_lusc,TCGA-51-6867-01Z-00-DX1.5f3a0562-efbe-413f-8e13-9826aaefa298.svs,86332,37381,0.252,0.252,21755.664,9420.012,aperio,40,,,,
980,tcga_lusc,TCGA-77-A5GA-01Z-00-DX1.8A1605A0-A0FF-479C-BFAC-AD6BD7081AC9.svs,100911,86460,0.248,0.248,25025.928,21442.079999999998,aperio,40,,,,
981,tcga_lusc,TCGA-43-2581-01Z-00-DX1.0d1203cf-9ac9-49a2-8bd0-063ceae7b1d3.svs,135253,40823,0.252,0.252,34083.756,10287.396,aperio,40,,,,
982,tcga_lusc,TCGA-56-A49D-01Z-00-DX1.1ECF40A0-1490-42B3-8924-A80E4ED35F93.svs,84413,80217,0.252,0.252,21272.076,20214.684,aperio,40,,,,
983,tcga_lusc,TCGA-33-4583-01Z-00-DX4.efa9cdaf-3a6a-4e31-9826-e90f6f3420b7.svs,112231,72081,0.252,0.252,28282.212,18164.412,aperio,40,,,,
984,tcga_lusc,TCGA-63-7020-01Z-00-DX1.33435AC2-9EBC-422C-89DB-962153E8F3F6.svs,21987,20136,0.5005,0.5005,11004.493499999999,10078.068,aperio,20,,,,
985,tcga_lusc,TCGA-22-4599-01Z-00-DX1.2178D5C0-A444-44F5-B878-F5D1FB2943C9.svs,87648,69058,0.2525,0.2525,22131.12,17437.145,aperio,40,,,,
986,tcga_lusc,TCGA-NC-A5HG-01Z-00-DX1.129E83E5-1C4D-4B31-8750-64D10A65267F.svs,81672,79336,0.2525,0.2525,20622.18,20032.34,aperio,40,,,,
987,tcga_lusc,TCGA-56-8629-01Z-00-DX1.6F79BFD6-36B0-46F4-918B-2F4FF083E3E3.svs,39329,45616,0.252,0.252,9910.908,11495.232,aperio,40,,,,
988,tcga_lusc,TCGA-60-2695-01Z-00-DX1.4cc6c566-d60d-4ff9-9ea8-18a9da46ae6b.svs,110313,77894,0.252,0.252,27798.876,19629.288,aperio,40,,,,
989,tcga_lusc,TCGA-46-3765-01Z-00-DX1.f45e4e30-e60c-40e5-a0b7-4513c0c37fda.svs,111272,38349,0.252,0.252,28040.544,9663.948,aperio,40,,,,
990,tcga_lusc,TCGA-77-A5FZ-01Z-00-DX1.1640E2BB-48CC-4CC0-923A-2EC730597EEF.svs,127568,59013,0.2456,0.2456,31330.700800000002,14493.5928,aperio,40,,,,
991,tcga_lusc,TCGA-18-3407-01Z-00-DX1.E7DDA7E3-45A2-4E06-A081-E6A81A672155.svs,116785,80080,0.252,0.252,29429.82,20180.16,aperio,40,,,,
992,tcga_lusc,TCGA-56-8504-01Z-00-DX1.032AF45F-89C3-4265-8287-A455780DA887.svs,49880,61420,0.252,0.252,12569.76,15477.84,aperio,40,,,,
993,tcga_lusc,TCGA-33-4532-01Z-00-DX2.cd6e3f47-14fd-46e4-baf8-2e682ade44d1.svs,112231,65229,0.252,0.252,28282.212,16437.708,aperio,40,,,,
994,tcga_lusc,TCGA-85-A50Z-01Z-00-DX1.A8911EBB-EAB6-4787-9F6E-3E8A9F1078F3.svs,94248,84825,0.2456,0.2456,23147.308800000003,20833.02,aperio,40,,,,
995,tcga_lusc,TCGA-85-A4JB-01Z-00-DX1.3CEC3662-68C1-4874-8273-540459B8F138.svs,115192,79424,0.2468,0.2468,28429.385599999998,19601.8432,aperio,40,,,,
996,tcga_lusc,TCGA-94-7033-01Z-00-DX1.43146ed9-30a5-420d-bd92-b1acdce11103.svs,53717,33050,0.252,0.252,13536.684,8328.6,aperio,40,,,,
997,tcga_lusc,TCGA-63-7022-01Z-00-DX1.93EE6221-32E1-4E97-ABDB-E1814B655852.svs,15991,17703,0.5005,0.5005,8003.495499999999,8860.351499999999,aperio,20,,,,
998,tcga_lusc,TCGA-22-1017-01Z-00-DX1.9562FE79-A261-42D3-B394-F3E0E2FF7DDA.svs,77688,65497,0.2525,0.2525,19616.22,16537.9925,aperio,40,,,,
999,tcga_lusc,TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583.svs,97843,86159,0.252,0.252,24656.436,21712.068,aperio,40,,,,
1000,tcga_lusc,TCGA-33-6738-01Z-00-DX1.d688fae9-4daf-4b6e-b907-fb55e3983d62.svs,110313,55069,0.252,0.252,27798.876,13877.388,aperio,40,,,,
1001,tcga_lusc,TCGA-60-2714-01Z-00-DX1.13f280a8-c8d3-48bb-8a38-49ce9ad9e1a2.svs,47995,37200,0.5023,0.5023,24107.888499999997,18685.559999999998,aperio,20,,,,
1002,tcga_lusc,TCGA-85-8072-01Z-00-DX1.3a0ad5a6-c93e-428c-94e7-809ceaf01ef1.svs,80576,69789,0.252,0.252,20305.152000000002,17586.828,aperio,40,,,,
1003,tcga_lusc,TCGA-37-3789-01Z-00-DX1.d7a4923e-988e-45e9-a64e-30c983740614.svs,126620,66364,0.252,0.252,31908.24,16723.728,aperio,40,,,,
1004,tcga_lusc,TCGA-85-7950-01Z-00-DX1.ddf7d987-7e4f-4327-83d5-0047e2806ed1.svs,106476,68483,0.252,0.252,26831.952,17257.716,aperio,40,,,,
1005,tcga_lusc,TCGA-77-8154-01Z-00-DX1.5ca9afa5-e5d8-46d7-b542-c27649bd214e.svs,82495,77918,0.252,0.252,20788.74,19635.336,aperio,40,,,,
1006,tcga_lusc,TCGA-63-A5MB-01Z-00-DX1.BA2648E1-4683-4992-A00C-96179C51A002.svs,37978,39032,0.5005,0.5005,19007.988999999998,19535.516,aperio,20,,,,
1007,tcga_lusc,TCGA-98-A539-01Z-00-DX1.420AA419-0146-4991-B98D-28E647E45F07.svs,91392,45170,0.2456,0.2456,22445.875200000002,11093.752,aperio,40,,,,
1008,tcga_lusc,TCGA-43-7658-01Z-00-DX1.db69fbb6-59d7-49f5-adbf-f9c030b85b73.svs,56595,24961,0.252,0.252,14261.94,6290.1720000000005,aperio,40,,,,
1009,tcga_lusc,TCGA-52-7810-01Z-00-DX1.54fcdfff-c1ac-4427-bb33-54959695134f.svs,166908,68216,0.252,0.252,42060.816,17190.432,aperio,40,,,,
1010,tcga_lusc,TCGA-63-A5MY-01Z-00-DX1.D3753889-13DC-40D4-8845-22A168F35256.svs,63996,16391,0.5005,0.5005,32029.997999999996,8203.6955,aperio,20,,,,
1011,tcga_lusc,TCGA-98-A538-01Z-00-DX1.42BC06E8-8E8F-4CF0-A757-B5201BB2794F.svs,86632,35569,0.2456,0.2456,21276.8192,8735.7464,aperio,40,,,,
1012,tcga_lusc,TCGA-63-5128-01Z-00-DX1.7D6C6ABF-D035-4F48-811B-629A0B4AD597.svs,29983,26041,0.5005,0.5005,15006.491499999998,13033.520499999999,aperio,20,,,,
1013,tcga_lusc,TCGA-85-8354-01Z-00-DX1.C9188133-08F4-43DD-BB60-6F7293CDB5B9.svs,70984,46885,0.252,0.252,17887.968,11815.02,aperio,40,,,,
1014,tcga_lusc,TCGA-98-8022-01Z-00-DX1.870ca00a-d779-4948-80b2-0f19d0f36b16.svs,49880,30483,0.252,0.252,12569.76,7681.716,aperio,40,,,,
1015,tcga_lusc,TCGA-77-A5GH-01Z-00-DX1.2F4C2F84-17AE-415A-BF6C-01A899BAAE68.svs,133280,88241,0.2468,0.2468,32893.504,21777.8788,aperio,40,,,,
1016,tcga_lusc,TCGA-NC-A5HJ-01Z-00-DX1.0BC0D0C7-F3D3-463E-BA94-C4289D97F1D9.svs,85656,79021,0.2525,0.2525,21628.14,19952.8025,aperio,40,,,,
1017,tcga_lusc,TCGA-58-A46L-01Z-00-DX1.DA77E0D9-23A2-4D54-81E9-36849E04FBC8.svs,89413,69402,0.2517,0.2517,22505.252099999998,17468.483399999997,aperio,40,,,,
1018,tcga_lusc,TCGA-34-2596-01Z-00-DX1.be778d17-d06c-4300-aaf1-c0acbef8fa41.svs,142927,86532,0.252,0.252,36017.604,21806.064,aperio,40,,,,
1019,tcga_lusc,TCGA-39-5021-01Z-00-DX1.4d22d3ca-cb06-43d0-aba7-583f1d706105.svs,32380,35773,0.504,0.504,16319.52,18029.592,aperio,20,,,,
1020,tcga_lusc,TCGA-22-5473-01Z-00-DX1.C452FE31-443B-43AE-A5FA-451DF0127F8F.svs,91632,64081,0.2525,0.2525,23137.08,16180.4525,aperio,40,,,,
1021,tcga_lusc,TCGA-68-7755-01Z-00-DX1.62BC3770-5E81-4006-8F60-47BC66150AB3.svs,77688,73216,0.2525,0.2525,19616.22,18487.04,aperio,40,,,,
1022,tcga_lusc,TCGA-66-2780-01Z-00-DX1.895b75f9-6127-49f9-8106-0161b5de18ec.svs,32368,63786,0.2462,0.2462,7969.0016000000005,15704.1132,aperio,40,,,,
1023,tcga_lusc,TCGA-77-8138-01Z-00-DX1.fac6dcf9-7367-4345-a764-38e5471763c0.svs,108394,86249,0.252,0.252,27315.288,21734.748,aperio,40,,,,
1024,tcga_lusc,TCGA-56-A62T-01Z-00-DX1.05B9E747-DF22-4FFB-A79A-C023AB667CA0.svs,43166,69228,0.252,0.252,10877.832,17445.456,aperio,40,,,,
1025,tcga_lusc,TCGA-18-3421-01Z-00-DX1.3777597A-8B36-48A9-B950-C8233392A6D5.svs,84239,77437,0.252,0.252,21228.228,19514.124,aperio,40,,,,
1026,tcga_lusc,TCGA-66-2769-01Z-00-DX1.101b6493-a7b3-42cf-ae2f-a90948f3fb8f.svs,37848,61807,0.2457,0.2457,9299.2536,15185.9799,aperio,40,,,,
