wsi_id,mean_superpixel_area,magnification,mpp_x,mpp_y,norm_mpp_x,norm_mpp_y
C3L-03268-25,439738.66979459795,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01408-23,696074.7295903187,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00169-22,501237.0052135677,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02002-21,429664.01346818527,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00579-26,440505.57232963416,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03717-22,613527.373211677,40.0,0.2521,0.2521,0.2521,0.2521
C3L-04033-24,359541.8995261829,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-21,559940.1356068964,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02165-25,402438.20889912255,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03233-21,378138.4547146278,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03463-27,458933.78138640436,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02718-21,417887.41924462887,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03890-22,413721.29002921656,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03262-21,266347.0989104448,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03271-24,603803.4011425818,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04037-28,328783.3607190776,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02718-26,228789.96708926608,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03080-22,395288.1290627613,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03911-22,497788.01970743947,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02529-21,372990.292934486,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03074-23,320723.9122636643,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03726-26,664783.8642632914,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01030-24,450209.5349987039,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04037-23,364236.9996962711,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02141-21,661463.3726571524,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02920-27,419181.10732095025,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01022-27,582296.2374973837,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00552-22,544000.2970442154,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00556-24,489493.2866251215,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01330-23,402038.99507451,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02149-22,640087.3308977068,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01071-23,506012.8938208515,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01330-21,363656.7193444225,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02240-24,561024.2345348537,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-22,289937.77735239186,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02661-25,410866.54573059536,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02290-22,348944.5219276121,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02948-23,286592.73194807756,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02424-23,246095.06991806894,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00368-21,419333.11944276665,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04157-22,356929.37326415646,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02423-22,386737.0819973201,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00217-26,480699.86581022415,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01489-22,536927.4669964501,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00552-23,507803.47264775395,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-24,562783.6403491681,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02237-23,543347.5258256797,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02142-26,765678.2926929796,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01632-21,425851.25831081794,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-22,436712.18780432054,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01072-21,453939.1106040302,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02672-28,184407.92463912294,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02149-24,588850.9001327065,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01682-22,553268.8069773033,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02165-22,525819.9838517136,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03233-26,108610.49131785668,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02916-24,537845.2884558629,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00579-23,568908.6147504051,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02661-22,439939.8655285292,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00551-21,574496.096755872,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01408-21,689823.8561108698,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02143-24,556380.2026786088,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01417-21,576198.3968256771,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02144-23,449964.8900053504,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01405-27,727335.8264036321,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03210-21,348047.6801738004,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02508-21,246739.79273346005,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02721-21,446085.43320080417,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00169-23,485416.0484405312,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02090-23,560417.7569506075,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00203-23,395252.2797852753,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01021-27,425596.0027551891,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03921-22,524487.1435562043,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00546-26,492799.6978027224,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00223-28,432567.7386401553,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-27,450761.02433906385,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01074-21,502633.2954740153,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03985-24,443901.01275787386,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04031-24,490207.30942623934,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01330-26,546491.2637574741,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00083-26,737327.9563593547,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02169-22,454639.8698244145,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00737-21,290531.8896189697,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02601-21,323586.86460219487,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02828-24,559972.9843870165,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02192-24,335923.34187572997,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02916-21,645900.2376437715,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02919-22,517417.82616221317,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00550-21,515193.0552397629,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-23,550303.9707119152,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01415-24,507557.16002178384,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00578-27,504672.81374449114,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02087-26,637888.4442058896,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00144-21,365591.9946113655,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03911-26,220775.75476937686,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02145-21,566192.2042776416,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02834-24,400718.85156895634,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02240-26,450193.06749732373,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-21,283415.72997942206,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02582-22,420579.23366078915,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03985-23,474832.15507135075,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00574-23,484422.93739499815,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04757-23,466370.2394591854,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01924-28,450295.95799797645,20.0,0.322503,0.322503,0.1612515,0.1612515
C3L-04757-28,418341.2055554448,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03890-21,382801.7827671258,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00444-23,467463.6955683793,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01019-23,538542.1990853,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02961-21,400100.7787951561,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01683-27,376074.2498647713,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02242-26,497730.83665077115,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02240-23,560737.9705813125,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02145-24,526842.0770902535,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02348-26,364517.26159932005,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00547-27,509915.6777261858,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03976-24,449218.7134449029,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01417-27,399220.0157731475,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00551-23,569150.375154489,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02587-21,489478.090270661,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00738-22,366852.3307488676,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02715-21,422730.30231506773,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00094-21,392060.29321250884,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02508-24,493747.39348159835,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02237-26,389247.76472029416,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03063-22,404479.28931293957,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02549-22,443815.22283532604,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00199-22,350732.3655927933,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03080-21,378491.75105396955,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02973-22,386455.9586034741,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01071-22,522116.924332473,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02916-22,691523.9394605298,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03985-25,378875.188432631,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02365-22,467741.6652618028,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00199-21,384023.02527349145,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00604-21,385029.967458646,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03921-21,427756.20537736657,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01408-27,527913.1086656791,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01415-26,381471.9186470314,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02251-28,444734.6183474809,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-23,379914.2667684157,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00559-27,385698.99042368453,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02153-21,735892.6298209742,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02616-27,349380.45539534494,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02549-21,445492.6821879708,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00560-23,478648.08872945176,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00579-21,527454.886690925,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00547-22,563901.6555092568,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02929-23,407662.0853913145,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00167-26,491371.2101074032,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01016-27,415431.5260590477,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01408-22,646824.492620831,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00893-26,433259.8410839785,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-27,624765.7344835047,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03222-21,423008.641688676,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00604-22,375723.45311833074,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00959-27,339600.5884913186,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03721-22,328515.19398080936,40.0,0.2521,0.2521,0.2521,0.2521
C3N-00545-27,150631.89758131644,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01488-21,525039.1414629032,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01415-22,548374.450953635,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01019-21,651958.956872907,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00175-27,496402.91384652123,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01489-21,554175.8926255027,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01023-27,573593.9137912461,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00580-26,597050.6260667021,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01862-26,472864.59115472576,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00095-21,393480.8282328872,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00175-24,594462.037131526,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01632-23,389477.8050007503,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01024-21,512692.91304226767,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00203-21,371827.75460526027,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00140-22,421338.9833864261,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00217-22,373766.2672499284,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03073-21,413352.32091163215,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01413-26,588623.443158879,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02451-27,233507.80094018404,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04168-26,330352.93347410555,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00559-21,578775.4379257001,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-26,683153.6445585935,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01417-23,599907.0944254139,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02916-27,341867.31890952017,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04037-26,186095.67313937857,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02145-23,622497.8007451451,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01072-27,567310.2638215589,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02586-23,438140.21718459233,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02365-24,417832.7261963632,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-27,148560.0632226961,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02345-26,567541.0616982165,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00180-24,571638.619036291,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00893-25,516489.77808417036,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02433-22,396252.7001724421,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00552-27,391801.06268086354,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02893-26,537228.4902040351,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03038-21,315827.538237639,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02282-30,377113.87342709326,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02601-26,195674.5933109112,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02153-24,707896.7406524784,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00412-26,852305.2371368635,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01415-27,551821.8711214922,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00549-26,453041.4088866721,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00199-27,318874.70678973704,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00368-26,339127.8045439806,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03985-21,461436.9889625085,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02616-24,391362.31982596597,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00572-23,483029.6774032455,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03726-25,574797.6353525243,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-21,480470.39865696814,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02141-22,525987.0497020443,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00545-22,570016.6648519142,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02155-24,620728.9003872531,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01416-24,601324.6328983505,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02718-22,437605.89094052714,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00545-24,614431.0459979163,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02422-23,500790.96117130254,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02234-27,558735.3125111841,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-28,316075.4240440549,20.0,0.4942,0.4942,0.2471,0.2471
TCGA-86-6562-01Z-00-DX1,595171.0762433498,40.0,0.252,0.252,0.252,0.252
TCGA-86-8054-01Z-00-DX1,407097.0525609213,40.0,0.252,0.252,0.252,0.252
TCGA-49-AAR2-01Z-00-DX1,645575.1754638782,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-A48Y-01Z-00-DX1,511520.55840343254,40.0,0.252,0.252,0.252,0.252
TCGA-55-A4DF-01Z-00-DX1,401273.57152922335,40.0,0.252,0.252,0.252,0.252
TCGA-67-4679-01Z-00-DX1,252329.6801849144,40.0,0.252,0.252,0.252,0.252
TCGA-44-6774-01Z-00-DX1,412037.87879691244,40.0,0.252,0.252,0.252,0.252
TCGA-55-8204-01Z-00-DX1,172819.63984753165,40.0,0.252,0.252,0.252,0.252
TCGA-78-7153-01Z-00-DX1,759637.6548196204,40.0,0.252,0.252,0.252,0.252
TCGA-35-4122-01Z-00-DX1,433810.9974804157,40.0,0.252,0.252,0.252,0.252
TCGA-67-6217-01Z-00-DX1,494664.32326485135,40.0,0.252,0.252,0.252,0.252
TCGA-J2-A4AD-01Z-00-DX1,635967.5627964291,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-MP-A4T9-01Z-00-DX1,379202.92830311204,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-05-4430-01Z-00-DX1,483586.72273734945,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-55-8513-01Z-00-DX1,429134.61138755083,40.0,0.252,0.252,0.252,0.252
TCGA-49-4490-01Z-00-DX2,671929.8104430197,40.0,0.252,0.252,0.252,0.252
TCGA-49-4505-01Z-00-DX1,642598.2168908258,40.0,0.252,0.252,0.252,0.252
TCGA-44-2655-01Z-00-DX1,311448.399722601,40.0,0.252,0.252,0.252,0.252
TCGA-49-6742-01Z-00-DX4,866997.9906418996,40.0,0.252,0.252,0.252,0.252
TCGA-49-4487-01Z-00-DX1,788023.5574476689,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-64-1680-01Z-00-DX1,775872.9291251365,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-86-8073-01Z-00-DX1,458116.96051589644,40.0,0.252,0.252,0.252,0.252
TCGA-38-A44F-01Z-00-DX1,466408.58548151713,40.0,0.2472,0.2472,0.2472,0.2472
TCGA-44-8119-01Z-00-DX1,298195.56002509495,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-97-A4M1-01Z-00-DX1,563453.7105478985,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-75-7025-01Z-00-DX1,446634.50353283004,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-97-A4M0-01Z-00-DX1,596155.2092083477,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-05-4415-01Z-00-DX1,340002.68222950824,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-55-7281-01Z-00-DX1,395827.99597849965,40.0,0.252,0.252,0.252,0.252
TCGA-67-6216-01Z-00-DX1,470928.48928189685,40.0,0.252,0.252,0.252,0.252
TCGA-4B-A93V-01Z-00-DX1,611189.1305989261,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-NJ-A55A-01Z-00-DX1,465744.9552336318,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-55-7576-01Z-00-DX1,380443.3623520162,40.0,0.252,0.252,0.252,0.252
TCGA-44-7669-01Z-00-DX1,454476.3767307571,40.0,0.252,0.252,0.252,0.252
TCGA-75-6211-01Z-00-DX1,249141.87572207215,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-49-4505-01Z-00-DX2,1076773.4382480623,40.0,0.252,0.252,0.252,0.252
TCGA-55-7911-01Z-00-DX1,458242.6612101903,40.0,0.252,0.252,0.252,0.252
TCGA-55-7815-01Z-00-DX1,445578.8738460186,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TH-01Z-00-DX1,519599.928807259,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-97-7937-01Z-00-DX1,540578.7647216687,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-86-8671-01Z-00-DX1,451728.67787243216,40.0,0.252,0.252,0.252,0.252
TCGA-49-4512-01Z-00-DX3,661843.4659724572,40.0,0.252,0.252,0.252,0.252
TCGA-05-4402-01Z-00-DX1,435911.0340310882,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-50-5939-01Z-00-DX1,406694.928916477,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-55-8621-01Z-00-DX1,375366.9413087463,40.0,0.252,0.252,0.252,0.252
TCGA-78-7166-01Z-00-DX1,583091.6767291932,40.0,0.252,0.252,0.252,0.252
TCGA-67-3770-01Z-00-DX1,420589.67440106027,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-86-8056-01Z-00-DX1,441772.62792816677,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4T7-01Z-00-DX1,465575.18795351306,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-50-5066-01Z-00-DX1,445499.1611514106,40.0,0.252,0.252,0.252,0.252
TCGA-55-7913-01Z-00-DX1,280716.20246309496,40.0,0.252,0.252,0.252,0.252
TCGA-64-1681-01Z-00-DX1,366965.75140968536,40.0,0.252,0.252,0.252,0.252
TCGA-05-4427-01Z-00-DX1,435863.776618868,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-78-7152-01Z-00-DX1,662784.9247228845,40.0,0.252,0.252,0.252,0.252
TCGA-69-8453-01Z-00-DX1,455029.8823601678,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-MP-A4TF-01Z-00-DX1,448258.7923151183,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-44-A4SS-01Z-00-DX1,320710.2295308864,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-55-1592-01Z-00-DX1,427647.25743474613,40.0,0.252,0.252,0.252,0.252
TCGA-44-3919-01Z-00-DX1,329287.93577462464,40.0,0.252,0.252,0.252,0.252
TCGA-L9-A8F4-01Z-00-DX1,460140.5911362664,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-44-6779-01Z-00-DX1,361767.4833526248,40.0,0.252,0.252,0.252,0.252
TCGA-50-5055-01Z-00-DX1,540153.9451200974,40.0,0.252,0.252,0.252,0.252
TCGA-95-7947-01Z-00-DX1,447576.11479039997,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-44-2661-01Z-00-DX1,479092.56505592907,40.0,0.252,0.252,0.252,0.252
TCGA-55-A490-01Z-00-DX1,474705.8598753319,40.0,0.252,0.252,0.252,0.252
TCGA-49-4501-01Z-00-DX2,860843.9353463659,40.0,0.252,0.252,0.252,0.252
TCGA-69-7974-01Z-00-DX1,461101.3729592838,40.0,0.252,0.252,0.252,0.252
TCGA-55-A48Z-01Z-00-DX1,436014.1741829815,40.0,0.252,0.252,0.252,0.252
TCGA-86-8278-01Z-00-DX1,566020.1693846809,40.0,0.252,0.252,0.252,0.252
TCGA-78-7146-01Z-00-DX1,537496.8066341823,40.0,0.252,0.252,0.252,0.252
TCGA-49-AARO-01Z-00-DX1,699349.113329117,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-MN-A4N4-01Z-00-DX2,520375.1570887482,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-6744-01Z-00-DX3,852050.8356947561,40.0,0.252,0.252,0.252,0.252
TCGA-49-6744-01Z-00-DX1,766553.0433867674,40.0,0.252,0.252,0.252,0.252
TCGA-44-2665-01Z-00-DX1,411795.91686864273,40.0,0.252,0.252,0.252,0.252
TCGA-49-4510-01Z-00-DX1,1029609.2068299289,40.0,0.252,0.252,0.252,0.252
TCGA-38-4627-01Z-00-DX1,456222.14513565885,40.0,0.252,0.252,0.252,0.252
TCGA-83-5908-01Z-00-DX1,454552.7287811776,40.0,0.252,0.252,0.252,0.252
TCGA-86-7714-01Z-00-DX1,533576.8337761285,40.0,0.252,0.252,0.252,0.252
TCGA-05-4245-01Z-00-DX1,359146.0182857144,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-55-8096-01Z-00-DX1,478617.35362560005,40.0,0.252,0.252,0.252,0.252
TCGA-49-4510-01Z-00-DX2,1009406.519580846,40.0,0.252,0.252,0.252,0.252
TCGA-73-4668-01Z-00-DX1,579607.6815533674,40.0,0.252,0.252,0.252,0.252
TCGA-NJ-A55R-01Z-00-DX1,505085.17960921815,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-50-5066-02Z-00-DX1,480725.7438422625,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-80-5607-01Z-00-DX1,543589.9511306462,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-86-8279-01Z-00-DX1,547103.0050781304,40.0,0.252,0.252,0.252,0.252
TCGA-97-8172-01Z-00-DX1,524777.4610121957,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-49-4494-01Z-00-DX3,753843.2556343442,40.0,0.252,0.252,0.252,0.252
TCGA-05-4422-01Z-00-DX1,390765.5358666668,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-05-4250-01Z-00-DX1,425909.67295135144,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-49-6742-01Z-00-DX2,626027.9275269789,40.0,0.252,0.252,0.252,0.252
TCGA-97-A4M7-01Z-00-DX2,571393.8478418655,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-55-6971-01Z-00-DX1,422174.0016952648,40.0,0.252,0.252,0.252,0.252
TCGA-L9-A7SV-01Z-00-DX1,473920.45686486404,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-80-5611-01Z-00-DX1,477801.6902170533,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-55-6979-01Z-00-DX1,439357.09108098946,40.0,0.252,0.252,0.252,0.252
TCGA-95-7567-01Z-00-DX1,519022.4774868293,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-55-8507-01Z-00-DX1,545007.9004307003,40.0,0.252,0.252,0.252,0.252
TCGA-44-6776-01Z-00-DX1,611446.4563697815,40.0,0.252,0.252,0.252,0.252
TCGA-78-7148-01Z-00-DX1,494421.8744784267,40.0,0.252,0.252,0.252,0.252
TCGA-86-7701-01Z-00-DX1,482579.44984714,40.0,0.252,0.252,0.252,0.252
